Date,Device,Resource,Avg_Util_(%),Peak_Hourly_Avg_Util_(%),Peak_Util_(%),Avg_Discards_(%),Max_Hourly_Avg_Discards_(%),Avg_Errors_(%),Max_Hourly_Avg_Errors_(%)
08-06-2023,AMRPLEXKY01AS01-01,AMRPLEXKY01AS01-01_port-channel31_369098782_to AMRPLEXKY01AG3-01 e1/1-2 AG03 e3/,24.86,593.55,7121.21,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS02-01,AMRPSTLMO01AS02-01_E1/12_436213248_AS01-01fx106,24.72,197.51,2369.88,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS01-01,AMRPLEXKY01AS01-01_E1/15_436214784_AS01-01fx109,24.7,592.22,7108.23,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS02-01,AMRPSTLMO01AS02-01_port-channel104_369098855_AS01-01fx104,24.26,250.27,2081.15,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E1/11_436212736_AS07-01fx105,23.19,556.22,3338.26,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS07-01,AMRPSTLMO01AS07-01_E1/3_436208640_to AMRPSTLMO01AS08-01 e1/3-4,22.97,275.42,3305.9,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS01-01,AMRPLEXKY01AS01-01_E1/14_436214272_AS01-01fx107,22.78,546.54,4372.28,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS13-01,AMRPLEXKY01AS13-01_port-channel101_369098852_AS13-01fx101,22.57,228.7,1169.64,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS01-01,AMRPSTLMO01AS01-01_E1/14_436214272_AS01-01fx107,21.66,258.39,3100.15,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS12-01,AMRPLEXKY01AS12-01_E1/13_436213760_AS11-01fx108,21.06,202.33,2422.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel1_369098752_e1/3-4 to AMRPLEXKY01AS13-01 e1/3-4,20.92,250.32,3003.24,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS13-01,AMRPLEXKY01AS13-01_E1/4_436209152_to AMRPLEXKY01AS14-01 e1/3-4,20.91,499.87,5997.35,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS07-01,AMRPSTLMO01AS07-01_port-channel7_369098758_to AMRPSTLMO01AG3-01 e1/1-2 AG04 e3/1,20.19,241.4,2896.13,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E1/5_436209664_AS01-01fx102,20.17,241.39,2895.94,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS11-01,AMRPLEXKY01AS11-01_port-channel107_369098858_AS11-01fx107,19.84,135.14,1614.32,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS01-01,AMRPSTLMO01AS01-01_port-channel109_369098860_AS01-01fx109,19.74,213.62,1509.44,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_port-channel105_369098856_AS07-01fx105,19.46,466.72,2800.29,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS11-01,AMRPLEXKY01AS11-01_E1/11_436212736_AS11-01fx105,19.26,306.93,3682.9,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS02-01,AMRPSTLMO01AS02-01_port-channel108_369098859_AS01-01fx108,19.16,246.23,2955.17,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_port-channel1_369098752_e1/3-4 to AMRPLEXKY01AS07-01 e1/3-4,19.0,454.98,5457.8,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR04,AMRPLEXKY01RR04_GE8/0/3_182:(8/17)_LEX-M2-AFIVTD1-GridB-T1,18.77,67.86,98.83,0.0,0.02,0.0,0.0
08-06-2023,AMRPLEXKY01RR04-01,AMRPLEXKY01RR04-01_GE8/0/3_182_LEX-M2-AFIVTD1-GridB-T1,18.69,67.86,98.83,0.0,0.02,0.0,0.0
08-06-2023,AMRPSTLMO01RR04-01,AMRPSTLMO01RR04-01_GE8/0/3_182_stl-m2-AFIVTD3-grid2-T1,18.69,67.97,98.84,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR04,AMRPSTLMO01RR04_GE8/0/3_182:(8/17)_stl-m2-AFIVTD3-grid2-T1,18.69,67.97,98.91,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR04-01,AMRPSTLMO01RR04-01_GE7/0/3_158_stl-m2-AFIVTD2-grid2-T1,18.62,80.76,98.93,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR04,AMRPSTLMO01RR04_GE7/0/3_158:(7/41)_stl-m2-AFIVTD2-grid2-T1,18.62,80.78,99.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR04-01,AMRPLEXKY01RR04-01_VLAN89_218_Brocade Global Mirror 2,18.49,33.87,92.85,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR04,AMRPLEXKY01RR04_VLAN89_218:(9/5)_Brocade Global Mirror 2,18.46,33.87,93.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS07-01,AMRPSTLMO01AS07-01_port-channel105_369098856_AS07-01fx105,18.46,154.68,1358.8,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR03,AMRPLEXKY01RR03_VLAN88_218:(9/5)_Brocade Global Mirror 1,18.45,33.88,92.93,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR03-01,AMRPSTLMO01RR03-01_VLAN88_226_Brocade Global Mirror 1,18.45,33.88,92.93,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR03,AMRPSTLMO01RR03_VLAN88_226:(9/13)_Brocade Global Mirror 1,18.45,33.88,92.93,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR04,AMRPLEXKY01RR04_GE7/0/3_158:(7/41)_LEX-M2-AFIVTD0-GridB-T1,18.43,80.64,98.98,0.0,0.01,0.0,0.0
08-06-2023,AMRPSTLMO01RR04-01,AMRPSTLMO01RR04-01_VLAN89_226_Brocade Global Mirror 2,18.42,33.93,92.91,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR04,AMRPSTLMO01RR04_VLAN89_226:(9/13)_Brocade Global Mirror 2,18.42,33.88,92.91,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS01-01,AMRPLEXKY01AS01-01_E1/7_436210688_AS01-01fx101,18.34,439.44,2636.61,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR04-01,AMRPLEXKY01RR04-01_GE7/0/3_158_LEX-M2-AFIVTD0-GridB-T1,18.34,80.64,98.98,0.0,0.01,0.0,0.0
08-06-2023,AMRPSTLMO01AS07-01,AMRPSTLMO01AS07-01_E1/12_436213248_AS07-01fx105,18.32,182.48,2189.69,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS02-01,AMRPSTLMO01AS02-01_port-channel110_369098861_AS01-01fx110,18.22,182.63,2191.76,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR03-01,AMRPLEXKY01RR03-01_VLAN88_218_Brocade Global Mirror 1,18.07,33.88,92.93,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E1/6_436210176_AS01-01fx102,17.9,428.58,5142.77,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS13-01,AMRPLEXKY01AS13-01_E1/21_436217856_AS13-01fx109,17.7,281.44,856.11,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS01-01,AMRPSTLMO01AS01-01_E1/6_436210176_AS01-01fx101,17.26,331.07,1986.36,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS01-01,AMRPSTLMO01AS01-01_port-channel1_369098752_e1/3-4 to AMRPSTLMO01AS02-01 e1/3-4,17.03,179.66,1373.65,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS13-01,AMRPLEXKY01AS13-01_E1/6_436210176_AS13-01fx101,16.68,198.1,2377.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR03-01,AMRPLEXKY01RR03-01_GE7/0/3_158_LEX-M2-AFIVTD0-GridA-T1,16.64,77.64,98.99,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E1/9_436211712_AS13-01fx104,16.58,390.78,4689.08,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR03-01,AMRPLEXKY01RR03-01_GE8/0/3_182_LEX-M2-AFIVTD1-GridA-T1,16.51,70.38,99.04,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR03-01,AMRPSTLMO01RR03-01_GE7/0/3_158_stl-m2-AFIVTD2-grid1-T1,16.43,77.63,98.98,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR03,AMRPSTLMO01RR03_GE7/0/3_158:(7/41)_stl-m2-AFIVTD2-grid1-T1,16.43,77.63,98.98,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR03,AMRPLEXKY01RR03_GE7/0/3_158:(7/41)_LEX-M2-AFIVTD0-GridA-T1,16.42,77.61,98.99,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS02-01,AMRPSTLMO01AS02-01_E1/14_436214272_AS01-01fx108,16.27,130.22,1562.13,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E1/6_436210176_AS13-01fx102,16.23,155.57,933.33,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS01-01,AMRPSTLMO01AS01-01_E1/2_436208128_to AMRPSTLMO01AG04-01 e4/11,16.22,384.67,4614.58,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E1/11_436212736_AS13-01fx104,16.15,387.03,4644.16,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR03-01,AMRPSTLMO01RR03-01_GE8/0/3_182_stl-m2-AFIVTD3-grid1-T1,15.98,70.26,98.99,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR03,AMRPSTLMO01RR03_GE8/0/3_182:(8/17)_stl-m2-AFIVTD3-grid1-T1,15.98,70.26,98.99,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR03,AMRPLEXKY01RR03_GE8/0/3_182:(8/17)_LEX-M2-AFIVTD1-GridA-T1,15.96,70.38,99.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS19-01,AMRPLEXKY01AS19-01_E1/5_436209664,15.49,371.07,4080.14,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS02-01,AMRPSTLMO01AS02-01_E1/10_436212224_AS01-01fx106,15.4,184.66,2215.62,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E1/12_436213248_AS01-01fx106,15.37,210.65,632.36,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS11-01,AMRPLEXKY01AS11-01_port-channel105_369098856_AS11-01fx105,15.31,162.33,1344.0,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS12-01,AMRPLEXKY01AS12-01_E1/11_436212736_AS11-01fx106,15.3,122.25,1467.21,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E1/10_436212224_AS13-01fx104,15.25,365.41,4384.68,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS01-01,AMRPSTLMO01AS01-01_E1/4_436209152_to AMRPSTLMO01AS02-01 e1/3-4,15.02,359.33,2155.76,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS02-01,AMRPSTLMO01AS02-01_E1/4_436209152_to AMRPSTLMO01AS01-01 e1/3-4,15.02,179.77,2156.62,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR04-01,AMRPSTLMO01RR04-01_GE4/0/11_108_NETAPP B FAS8700,14.89,98.65,100.74,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR04,AMRPSTLMO01RR04_GE4/0/11_108:(6/39)_NETAPP B FAS8700,14.89,98.65,100.74,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_E1/5_436209664_AS13-01fx102,14.7,263.52,2107.13,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS14-01,AMRPSTLMO01AS14-01_E1/24_436219392_AS13-01fx110,14.61,232.18,1392.12,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS02-01,AMRPSTLMO01AS02-01_port-channel1_369098752_e1/3-4 to AMRPSTLMO01AS01-01 e1/3-4,14.32,114.38,1370.81,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS02-01,AMRPSTLMO01AS02-01_E1/6_436210176_AS01-01fx102,14.28,117.46,1409.16,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR03-01,AMRPSTLMO01RR03-01_GE4/0/11_108_NETAPP B FAS8700,14.22,98.33,100.61,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR03,AMRPSTLMO01RR03_GE4/0/11_108:(6/39)_NETAPP B FAS8700,14.22,98.33,100.61,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS14-01,AMRPSTLMO01AS14-01_E1/23_436218880_AS13-01fx110,13.97,110.27,1320.46,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS01-01,AMRPSTLMO01AS01-01_E1/10_436212224_AS01-01fx105,13.91,166.57,1998.39,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS11-01,AMRPLEXKY01AS11-01_E1/10_436212224_AS11-01fx103,13.72,117.35,1407.92,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS01-01,AMRPSTLMO01AS01-01_E1/11_436212736_AS01-01fx105,13.38,213.75,1282.33,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS02-01,AMRPSTLMO01AS02-01_port-channel106_369098857_AS01-01fx106,13.15,93.01,999.87,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS04-01,AMRPSTLMO01AS04-01_port-channel108_369098859_AS03-01fx108,12.76,203.53,2434.67,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS11-01,AMRPLEXKY01AS11-01_E1/12_436213248_AS11-01fx105,12.71,202.86,1217.44,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS01-01,AMRPLEXKY01AS01-01_E1/6_436210176_AS01-01fx101,12.64,303.0,3635.84,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS01-01,AMRPLEXKY01AS01-01_port-channel101_369098852_AS01-01fx101,12.59,185.61,1568.12,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS01-01,AMRPLEXKY01AS01-01_E1/8_436211200_AS01-01fx101,12.43,297.89,3574.56,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS02-01,AMRPSTLMO01AS02-01_port-channel102_369098853_AS01-01fx102,12.37,120.72,1448.28,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS01-01,AMRPLEXKY01AS01-01_port-channel109_369098860_AS01-01fx109,12.36,296.12,3554.12,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel104_369098855_AS13-01fx104,12.02,189.07,1176.21,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR03-01,AMRPSTLMO01RR03-01_GE3/0/11_60_NETAPP A FAS8700,11.96,49.54,99.36,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR03,AMRPSTLMO01RR03_GE3/0/11_60:(4/12)_NETAPP A FAS8700,11.96,49.54,99.36,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR04-01,AMRPSTLMO01RR04-01_GE3/0/11_60_NETAPP A FAS8700,11.85,49.79,100.45,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR04,AMRPSTLMO01RR04_GE3/0/11_60:(4/12)_NETAPP A FAS8700,11.85,49.79,100.45,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS19-01,AMRPLEXKY01AS19-01_E1/1_436207616_to AMRPLEXKY01AG03-01 e3/17,11.79,282.49,3334.36,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS14-01,AMRPSTLMO01AS14-01_port-channel110_369098861_AS13-01fx110,11.74,112.22,665.7,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS01-01,AMRPSTLMO01AS01-01_E1/16_436215296_AS01-01fx109,11.39,91.27,1091.26,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS01-01,AMRPSTLMO01AS01-01_port-channel101_369098852_AS01-01fx101,11.34,188.46,993.19,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR03-01,AMRPLEXKY01RR03-01_VLAN90_219_Brocade-4S-DASD,11.21,65.95,117.24,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR04-01,AMRPSTLMO01RR04-01_VLAN91_227_Brocade-4S-DASD,11.06,65.95,117.18,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR04,AMRPSTLMO01RR04_VLAN91_227:(9/14)_Brocade-4S-DASD,11.06,65.95,117.18,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS11,AMRPSTLMO01AS11_E105/1/40_526911936_sas3app2504xrp (2682368),10.99,46.59,81.99,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS12,AMRPSTLMO01AS12_E105/1/40_526911936_sas3app2504xrp (2682368),10.99,46.59,81.99,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS08-01,AMRPSTLMO01AS08-01_E1/4_436209152_to AMRPSTLMO01AS07-01 e1/3-4,10.98,263.01,3156.04,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR04,AMRPLEXKY01RR04_VLAN91_219:(9/6)_Brocade-4S-DASD,10.91,65.95,116.82,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR03,AMRPLEXKY01RR03_VLAN90_219:(9/6)_Brocade-4S-DASD,10.89,65.95,117.24,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR03-01,AMRPSTLMO01RR03-01_VLAN90_227_Brocade-4S-DASD,10.89,65.95,116.89,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR03,AMRPSTLMO01RR03_VLAN90_227:(9/14)_Brocade-4S-DASD,10.89,65.95,117.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR04-01,AMRPLEXKY01RR04-01_VLAN91_219_Brocade-4S-DASD,10.83,65.95,117.15,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS12-01,AMRPLEXKY01AS12-01_port-channel108_369098859_AS11-01fx108,10.53,101.16,1211.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS01-01,AMRPSTLMO01AS01-01_E1/5_436209664_AS01-01fx101,10.52,168.09,1008.48,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS02-01,AMRPSTLMO01AS02-01_E1/5_436209664_AS01-01fx102,10.47,123.98,1487.4,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS02-01,AMRPSTLMO01AS02-01_E1/16_436215296_AS01-01fx110,10.27,245.1,2940.66,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS13-01,AMRPLEXKY01AS13-01_E1/5_436209664_AS13-01fx101,10.18,239.49,2869.83,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS07-01,AMRPSTLMO01AS07-01_E1/5_436209664_AS07-01fx101,9.71,230.45,2765.6,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR04-01,AMRPLEXKY01RR04-01_GE7/0/7_162_to D100,9.63,18.06,61.48,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR03,AMRPLEXKY01RR03_GE7/0/7_162:(7/45)_to D100,9.61,18.07,61.63,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR04,AMRPLEXKY01RR04_GE7/0/7_162:(7/45)_to D100,9.61,18.06,61.48,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR03-01,AMRPSTLMO01RR03-01_GE7/0/7_162_to D100,9.61,18.07,61.62,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR03,AMRPSTLMO01RR03_GE7/0/7_162:(7/45)_to D100,9.61,18.07,61.42,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR04-01,AMRPSTLMO01RR04-01_GE7/0/7_162_to D100,9.59,18.06,61.46,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR04,AMRPSTLMO01RR04_GE7/0/7_162:(7/45)_to D100,9.59,18.06,61.46,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS14-01,AMRPSTLMO01AS14-01_E1/21_436217856_AS13-01fx110,9.53,112.19,1344.37,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E1/14_436214272_AS07-01fx108,9.44,226.1,2713.1,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR03-01,AMRPLEXKY01RR03-01_GE7/0/7_162_to D100,9.43,18.07,61.43,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E104/1/42_526846528_lac1app2210ssp,9.36,14.22,16.86,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS02-01,AMRPSTLMO01AS02-01_E1/8_436211200_AS01-01fx104,9.21,97.31,1167.5,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS11-01,AMRPLEXKY01AS11-01_E1/14_436214272_AS11-01fx107,9.11,50.74,608.82,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS11,AMRPSTLMO01AS11_E106/1/19_526976128_sas3app2505xrp (2682369),9.06,32.78,90.83,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS12,AMRPSTLMO01AS12_E106/1/19_526976128_sas3app2505xrp (2682369),9.06,32.78,90.83,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS04-01,AMRPLEXKY01AS04-01_E1/11_436212736_AS03-01fx104,8.92,214.06,2568.76,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS14-01,AMRPSTLMO01AS14-01_E1/22_436218368_AS13-01fx110,8.9,106.15,1270.59,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR04-01,AMRPLEXKY01RR04-01_GE8/0/7_186_to D200,8.87,15.78,31.26,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR03,AMRPLEXKY01RR03_GE8/0/7_186:(8/21)_to D200,8.85,15.77,31.37,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR04,AMRPLEXKY01RR04_GE8/0/7_186:(8/21)_to D200,8.85,15.78,31.26,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR03-01,AMRPSTLMO01RR03-01_GE8/0/7_186_to D200,8.85,15.76,31.27,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR03,AMRPSTLMO01RR03_GE8/0/7_186:(8/21)_to D200,8.85,15.76,31.27,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR04-01,AMRPSTLMO01RR04-01_GE8/0/7_186_to D200,8.83,15.76,31.35,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR04,AMRPSTLMO01RR04_GE8/0/7_186:(8/21)_to D200,8.83,15.76,31.35,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR03-01,AMRPLEXKY01RR03-01_GE8/0/7_186_to D200,8.64,15.77,31.37,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS13-01,AMRPLEXKY01AS13-01_E1/20_436217344_AS13-01fx107,8.47,101.61,1219.3,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E1/8_436211200_AS07-01fx103,8.17,195.88,1175.56,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS14-01,AMRPLEXKY01AS14-01_port-channel102_369098853_AS13-01fx102,7.73,104.77,526.82,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS12-01,AMRPLEXKY01AS12-01_port-channel106_369098857_AS11-01fx106,7.65,61.13,733.61,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS03-01,AMRPSTLMO01AS03-01_port-channel107_369098858_AS03-01fx107,7.25,159.53,1897.93,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS13-01,AMRPLEXKY01AS13-01_E1/19_436216832_AS13-01fx107,7.2,115.06,690.38,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS02-01,AMRPSTLMO01AS02-01_E1/11_436212736_AS01-01fx106,7.13,169.63,2035.33,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS11-01,AMRPLEXKY01AS11-01_port-channel103_369098854_AS11-01fx103,6.96,59.75,703.96,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS01-01,AMRPLEXKY01AS01-01_E1/5_436209664_AS01-01fx101,6.93,165.69,1988.73,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR03-01,AMRPLEXKY01RR03-01_TGE1/0/11_12_to AMRPSTLMO01RR03 Eth3/1 UVN CIRCUIT ID: IXEC.9,6.79,21.95,32.32,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01AS02-01,AMRPSTLMO01AS02-01_E1/9_436211712_AS01-01fx106,6.76,161.01,1929.67,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR03,AMRPLEXKY01RR03_TGE1/0/11_12:(1/12)_to AMRPSTLMO01RR03 Eth3/1 UVN CIRCUIT ID: IX,6.66,21.95,32.32,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR03-01,AMRPSTLMO01RR03-01_TGE1/0/11_12_to AMRPLEXKY01RR03-01 Eth1/0/11 UVN CIRCUIT ID:,6.66,21.94,32.29,0.0,0.0,0.0,0.0
08-06-2023,AMRPSTLMO01RR03,AMRPSTLMO01RR03_TGE1/0/11_12:(1/12)_to AMRPLEXKY01RR03-01 Eth1/0/11 UVN CIRCUIT,6.66,21.91,32.29,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS04-01,AMRPLEXKY01AS04-01_E1/21_436217856_AS03-01fx110,6.61,68.35,820.15,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E103/1/42_526780992_lac1app2210ssp,6.54,14.34,17.33,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01RR04,AMRPLEXKY01RR04_TGE2/0/11_36:(3/4)_Lumen Circuit ID:  443061411 to STL RR04 Te4/,6.39,11.54,19.26,0.0,0.0,0.0,0.0
